Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4026,CA-2024-770370,2024-06-09,2024-06-15,Standard Class,CUST-00242,Thomas Davis,Consumer,United States,Atlanta,Georgia,82015,South,OFF-LA-10000003,Office Supplies,Labels,Label Model-C3,111.54,6,0.0,73.28
4027,CA-2025-271600,2025-07-28,2025-07-31,First Class,CUST-00238,Karen Anderson,Consumer,United States,Los Angeles,California,44121,West,OFF-SU-10000006,Office Supplies,Supplies,Supplie Model-F6,97.68,6,0.0,9.07
4028,CA-2026-121464,2026-03-19,2026-03-25,Standard Class,CUST-00042,Nora Pelletier,Consumer,United States,Los Angeles,California,22972,West,OFF-BI-10000013,Office Supplies,Binders,Binder Model-M13,370.2,5,0.0,228.63
4029,CA-2025-252546,2025-11-20,2025-11-24,Second Class,CUST-00184,William Robinson,Home Office,United States,Charlotte,North Carolina,94327,South,TEC-AC-10000004,Technology,Accessories,Accessorie Model-D4,229.36,4,0.0,110.15
4030,CA-2025-866992,2025-08-30,2025-09-02,First Class,CUST-00296,Christopher Taylor,Corporate,United States,Indianapolis,Indiana,66175,Central,TEC-PH-10000003,Technology,Phones,Phone Model-C3,6681.2,8,0.0,3276.6
4031,CA-2024-750490,2024-10-16,2024-10-17,Same Day,CUST-00100,Ashley Jackson,Home Office,United States,Columbus,Ohio,26971,Central,OFF-AP-10000008,Office Supplies,Appliances,Appliance Model-H8,1463.49,7,0.0,501.07
4032,CA-2025-686192,2025-11-22,2025-11-29,Standard Class,CUST-00100,Ashley Jackson,Home Office,United States,Baltimore,Maryland,11333,East,OFF-BI-10000015,Office Supplies,Binders,Binder Model-O15,59.44,2,0.2,28.64
4033,CA-2024-627185,2024-10-25,2024-10-27,First Class,CUST-00264,Betty Sanchez,Home Office,United States,Denver,Colorado,84700,West,OFF-AP-10000004,Office Supplies,Appliances,Appliance Model-D4,299.3,5,0.1,41.4
4034,CA-2024-592382,2024-05-09,2024-05-14,Second Class,CUST-00128,Joseph Martin,Corporate,United States,Houston,Texas,33584,Central,OFF-AP-10000013,Office Supplies,Appliances,Appliance Model-M13,143.14,2,0.6,-83.68
4035,CA-2025-222658,2025-07-31,2025-08-01,Same Day,CUST-00134,Betty Brown,Home Office,United States,Atlanta,Georgia,44668,South,OFF-ST-10000009,Office Supplies,Storage,Storage Model-I9,1384.81,7,0.0,587.4
4036,CA-2025-783999,2025-11-10,2025-11-12,First Class,CUST-00084,Jennifer Moore,Home Office,United States,Miami,Florida,71262,South,OFF-ST-10000013,Office Supplies,Storage,Storage Model-M13,24.83,1,0.0,2.42
4037,CA-2024-749464,2024-11-19,2024-11-22,First Class,CUST-00262,Barbara Wilson,Home Office,United States,Atlanta,Georgia,52294,South,TEC-MA-10000014,Technology,Machines,Machine Model-N14,3249.0,5,0.0,824.7
4038,CA-2024-291352,2024-01-22,2024-01-24,First Class,CUST-00302,Elizabeth Rodriguez,Corporate,United States,Philadelphia,Pennsylvania,78556,East,FUR-FU-10000012,Furniture,Furnishings,Furnishing Model-L12,36.14,2,0.0,8.07
4039,CA-2025-327970,2025-02-06,2025-02-08,First Class,CUST-00024,David Kendrick,Home Office,United States,Boston,Massachusetts,43558,East,OFF-AP-10000008,Office Supplies,Appliances,Appliance Model-H8,2178.36,9,0.0,845.26
4040,CA-2026-776661,2026-02-24,2026-02-28,Second Class,CUST-00013,Emily Burns,Consumer,United States,Houston,Texas,58486,Central,TEC-CO-10000010,Technology,Copiers,Copier Model-J10,431.09,1,0.0,218.65
4041,CA-2026-900046,2026-12-30,2027-01-01,First Class,CUST-00146,David Taylor,Consumer,United States,Seattle,Washington,68167,West,OFF-BI-10000014,Office Supplies,Binders,Binder Model-N14,79.95,5,0.0,36.97
4042,CA-2026-155130,2026-06-17,2026-06-19,First Class,CUST-00168,Elizabeth Johnson,Consumer,United States,Richmond,Virginia,30043,South,FUR-BO-10000001,Furniture,Bookcases,Bookcase Model-A1,2708.8,8,0.0,477.2
4043,CA-2024-271004,2024-09-18,2024-09-19,Same Day,CUST-00196,Elizabeth Williams,Corporate,United States,Phoenix,Arizona,89202,West,TEC-MA-10000012,Technology,Machines,Machine Model-L12,5736.88,8,0.0,1361.06
4044,CA-2025-390571,2025-12-18,2025-12-20,First Class,CUST-00266,Lisa Thompson,Corporate,United States,Chicago,Illinois,60961,Central,OFF-LA-10000010,Office Supplies,Labels,Label Model-J10,184.77,9,0.0,120.34
4045,CA-2024-942291,2024-11-17,2024-11-20,First Class,CUST-00180,Jennifer Rodriguez,Home Office,United States,Denver,Colorado,31702,West,OFF-BI-10000013,Office Supplies,Binders,Binder Model-M13,520.56,10,0.2,262.82
4046,CA-2024-302445,2024-12-06,2024-12-10,Second Class,CUST-00094,Elizabeth Clark,Consumer,United States,Indianapolis,Indiana,74766,Central,TEC-PH-10000006,Technology,Phones,Phone Model-F6,1074.54,6,0.0,489.27
4047,CA-2024-501523,2024-12-19,2024-12-26,Standard Class,CUST-00066,Elizabeth Harris,Corporate,United States,Newark,New Jersey,37939,East,OFF-PA-10000015,Office Supplies,Paper,Paper Model-O15,171.44,8,0.0,98.64
4048,CA-2026-924071,2026-12-24,2026-12-25,Same Day,CUST-00186,Anthony White,Home Office,United States,Detroit,Michigan,92634,Central,FUR-BO-10000013,Furniture,Bookcases,Bookcase Model-M13,118.47,1,0.0,-7.88
4049,CA-2024-468086,2024-12-10,2024-12-16,Standard Class,CUST-00262,Barbara Wilson,Home Office,United States,Henderson,Kentucky,97860,South,TEC-MA-10000010,Technology,Machines,Machine Model-J10,6878.45,8,0.1,1336.55
4050,CA-2024-620032,2024-05-03,2024-05-06,First Class,CUST-00066,Elizabeth Harris,Corporate,United States,Newark,New Jersey,65286,East,FUR-TA-10000005,Furniture,Tables,Table Model-E5,169.69,1,0.2,-60.6
4051,CA-2026-622127,2026-05-04,2026-05-09,Second Class,CUST-00056,Robert Moore,Corporate,United States,Salt Lake City,Utah,82913,West,OFF-EN-10000015,Office Supplies,Envelopes,Envelope Model-O15,62.52,3,0.0,40.76
4052,CA-2024-303879,2024-10-20,2024-10-27,Standard Class,CUST-00146,David Taylor,Consumer,United States,Seattle,Washington,61802,West,TEC-MA-10000009,Technology,Machines,Machine Model-I9,7156.2,10,0.0,1906.86
4053,CA-2024-567734,2024-12-06,2024-12-12,Standard Class,CUST-00082,Robert Martin,Home Office,United States,Denver,Colorado,74487,West,FUR-FU-10000005,Furniture,Furnishings,Furnishing Model-E5,104.52,1,0.0,48.26
4054,CA-2025-691905,2025-11-10,2025-11-17,Standard Class,CUST-00282,Robert Ramirez,Consumer,United States,Charlotte,North Carolina,95739,South,OFF-PA-10000006,Office Supplies,Paper,Paper Model-F6,39.44,2,0.0,22.44
4055,CA-2025-904169,2025-01-19,2025-01-22,First Class,CUST-00296,Christopher Taylor,Corporate,United States,Chicago,Illinois,92967,Central,OFF-AP-10000008,Office Supplies,Appliances,Appliance Model-H8,1759.97,9,0.1,549.43
4056,CA-2025-778488,2025-05-19,2025-05-25,Standard Class,CUST-00019,Ken O'Donnell,Consumer,United States,Richmond,Virginia,39952,South,OFF-ST-10000006,Office Supplies,Storage,Storage Model-F6,1210.59,9,0.0,533.3
4057,CA-2025-194001,2025-11-29,2025-12-04,Second Class,CUST-00039,Todd Boyes,Corporate,United States,Miami,Florida,94713,South,TEC-MA-10000008,Technology,Machines,Machine Model-H8,318.59,1,0.0,65.58
4058,CA-2025-491417,2025-10-30,2025-11-03,Second Class,CUST-00033,Gary Detector,Home Office,United States,Wilmington,Delaware,56547,East,OFF-LA-10000014,Office Supplies,Labels,Label Model-N14,22.1,5,0.0,10.47
4059,CA-2025-854891,2025-02-28,2025-03-01,Same Day,CUST-00266,Lisa Thompson,Corporate,United States,Columbus,Ohio,70177,Central,OFF-ST-10000011,Office Supplies,Storage,Storage Model-K11,87.76,1,0.0,28.88
4060,CA-2024-828116,2024-12-08,2024-12-11,First Class,CUST-00000,Claire Gute,Home Office,United States,New York,New York,34296,East,OFF-BI-10000011,Office Supplies,Binders,Binder Model-K11,318.12,6,0.0,188.78
4061,CA-2024-599758,2024-11-07,2024-11-11,Second Class,CUST-00278,Charles Robinson,Home Office,United States,Detroit,Michigan,70028,Central,TEC-MA-10000001,Technology,Machines,Machine Model-A1,1177.74,3,0.0,263.32
4062,CA-2025-353024,2025-05-06,2025-05-07,Same Day,CUST-00340,William Thompson,Corporate,United States,Boston,Massachusetts,10355,East,OFF-EN-10000006,Office Supplies,Envelopes,Envelope Model-F6,161.91,10,0.1,92.94
4063,CA-2024-978556,2024-12-29,2025-01-05,Standard Class,CUST-00168,Elizabeth Johnson,Consumer,United States,Los Angeles,California,50713,West,OFF-ST-10000015,Office Supplies,Storage,Storage Model-O15,107.34,1,0.0,45.67
4064,CA-2024-913725,2024-04-10,2024-04-17,Standard Class,CUST-00120,Anthony Johnson,Consumer,United States,Phoenix,Arizona,38800,West,TEC-CO-10000005,Technology,Copiers,Copier Model-E5,1318.87,1,0.0,759.32
4065,CA-2026-165442,2026-06-15,2026-06-17,First Class,CUST-00228,Sandra White,Consumer,United States,Wilmington,Delaware,79230,East,FUR-CH-10000003,Furniture,Chairs,Chair Model-C3,1915.07,7,0.1,391.96
4066,CA-2025-227671,2025-08-12,2025-08-16,Second Class,CUST-00028,Theresa Coyne,Home Office,United States,Miami,Florida,72783,South,FUR-CH-10000014,Furniture,Chairs,Chair Model-N14,393.45,1,0.0,117.71
4067,CA-2025-564587,2025-02-10,2025-02-12,First Class,CUST-00170,Donald Jackson,Consumer,United States,Houston,Texas,53471,Central,OFF-LA-10000013,Office Supplies,Labels,Label Model-M13,1.34,2,0.8,-2.67
4068,CA-2025-676196,2025-09-15,2025-09-17,First Class,CUST-00026,Michael Moore,Home Office,United States,Richmond,Virginia,68086,South,FUR-BO-10000009,Furniture,Bookcases,Bookcase Model-I9,2099.52,10,0.1,99.92
4069,CA-2025-667337,2025-04-17,2025-04-21,Second Class,CUST-00017,Roy Phan,Consumer,United States,Seattle,Washington,89309,West,TEC-CO-10000011,Technology,Copiers,Copier Model-K11,4554.14,4,0.2,2117.07
4070,CA-2025-876797,2025-06-13,2025-06-17,Second Class,CUST-00180,Jennifer Rodriguez,Home Office,United States,Portland,Oregon,38415,West,OFF-EN-10000012,Office Supplies,Envelopes,Envelope Model-L12,95.97,7,0.0,60.18
4071,CA-2025-697562,2025-02-05,2025-02-09,Second Class,CUST-00045,Maria Eirich,Consumer,United States,Detroit,Michigan,75827,Central,FUR-TA-10000003,Furniture,Tables,Table Model-C3,2736.83,4,0.1,-47.95
4072,CA-2025-303842,2025-12-31,2026-01-03,First Class,CUST-00080,Ashley Perez,Home Office,United States,Detroit,Michigan,87386,Central,TEC-PH-10000013,Technology,Phones,Phone Model-M13,767.9,2,0.0,367.95
4073,CA-2026-901864,2026-05-22,2026-05-24,First Class,CUST-00146,David Taylor,Consumer,United States,Chicago,Illinois,96228,Central,FUR-CH-10000008,Furniture,Chairs,Chair Model-H8,457.5,6,0.0,40.12
4074,CA-2026-525422,2026-01-19,2026-01-20,Same Day,CUST-00090,Matthew Moore,Consumer,United States,Baltimore,Maryland,30890,East,TEC-MA-10000008,Technology,Machines,Machine Model-H8,3673.55,5,0.0,877.06
4075,CA-2024-802659,2024-11-11,2024-11-17,Standard Class,CUST-00030,Patrick O'Donnell,Corporate,United States,Phoenix,Arizona,20450,West,OFF-EN-10000003,Office Supplies,Envelopes,Envelope Model-C3,24.8,1,0.0,16.56
4076,CA-2025-223901,2025-11-22,2025-11-23,Same Day,CUST-00140,Patricia Martinez,Corporate,United States,Milwaukee,Wisconsin,40908,Central,OFF-FA-10000001,Office Supplies,Fasteners,Fastener Model-A1,29.54,2,0.0,17.68
4077,CA-2026-708399,2026-06-22,2026-06-27,Second Class,CUST-00016,Valerie Mitchum,Consumer,United States,Miami,Florida,77195,South,OFF-SU-10000007,Office Supplies,Supplies,Supplie Model-G7,66.84,4,0.0,6.74
4078,CA-2026-815499,2026-12-29,2027-01-02,Second Class,CUST-00254,Sarah Miller,Corporate,United States,Boston,Massachusetts,66650,East,OFF-SU-10000008,Office Supplies,Supplies,Supplie Model-H8,299.76,10,0.2,24.94
4079,CA-2026-197646,2026-04-04,2026-04-07,First Class,CUST-00025,Lena Cacioppo,Consumer,United States,Denver,Colorado,43418,West,TEC-MA-10000008,Technology,Machines,Machine Model-H8,3201.39,9,0.0,690.42
4080,CA-2026-546643,2026-06-05,2026-06-06,Same Day,CUST-00268,James Miller,Corporate,United States,Phoenix,Arizona,80111,West,OFF-PA-10000003,Office Supplies,Paper,Paper Model-C3,79.9,10,0.0,21.94
4081,CA-2025-507622,2025-12-27,2026-01-01,Second Class,CUST-00018,Mick Hernandez,Consumer,United States,Charlotte,North Carolina,20580,South,OFF-EN-10000005,Office Supplies,Envelopes,Envelope Model-E5,191.87,7,0.0,127.31
4082,CA-2024-458913,2024-12-22,2024-12-24,First Class,CUST-00260,David Robinson,Corporate,United States,Atlanta,Georgia,10256,South,OFF-BI-10000015,Office Supplies,Binders,Binder Model-O15,513.43,8,0.1,289.76
4083,CA-2026-835748,2026-01-28,2026-01-31,First Class,CUST-00232,Patricia Johnson,Corporate,United States,Portland,Oregon,98911,West,FUR-BO-10000003,Furniture,Bookcases,Bookcase Model-C3,833.5,8,0.3,-259.54
4084,CA-2025-196850,2025-11-02,2025-11-04,First Class,CUST-00015,Tracy Blumstein,Corporate,United States,Los Angeles,California,57906,West,FUR-CH-10000002,Furniture,Chairs,Chair Model-B2,3137.13,9,0.0,918.0
4085,CA-2025-590991,2025-04-03,2025-04-08,Second Class,CUST-00260,David Robinson,Corporate,United States,Chicago,Illinois,29966,Central,OFF-ST-10000011,Office Supplies,Storage,Storage Model-K11,379.1,5,0.0,139.55
4086,CA-2025-178940,2025-03-05,2025-03-06,Same Day,CUST-00262,Barbara Wilson,Home Office,United States,Henderson,Kentucky,55381,South,TEC-CO-10000012,Technology,Copiers,Copier Model-L12,3061.31,4,0.2,1290.65
4087,CA-2025-251962,2025-09-05,2025-09-06,Same Day,CUST-00002,Sean O'Donnell,Consumer,United States,Phoenix,Arizona,40461,West,FUR-TA-10000010,Furniture,Tables,Table Model-J10,3205.3,10,0.0,-269.2
4088,CA-2025-346193,2025-03-29,2025-04-02,Second Class,CUST-00306,Barbara Anderson,Corporate,United States,Houston,Texas,79665,Central,OFF-AR-10000009,Office Supplies,Art,Art Model-I9,55.76,3,0.4,12.58
4089,CA-2025-195843,2025-09-23,2025-09-26,First Class,CUST-00328,John Perez,Home Office,United States,Charlotte,North Carolina,36018,South,OFF-ST-10000013,Office Supplies,Storage,Storage Model-M13,630.81,9,0.0,225.4
4090,CA-2024-916501,2024-09-03,2024-09-04,Same Day,CUST-00030,Patrick O'Donnell,Corporate,United States,Boston,Massachusetts,94928,East,TEC-CO-10000010,Technology,Copiers,Copier Model-J10,5409.32,7,0.0,2825.59
4091,CA-2024-360485,2024-04-12,2024-04-15,First Class,CUST-00026,Michael Moore,Home Office,United States,Denver,Colorado,81521,West,TEC-AC-10000001,Technology,Accessories,Accessorie Model-A1,816.48,6,0.0,425.06
4092,CA-2024-435142,2024-06-09,2024-06-11,First Class,CUST-00190,Joseph Perez,Home Office,United States,Miami,Florida,76091,South,OFF-SU-10000015,Office Supplies,Supplies,Supplie Model-O15,188.22,8,0.2,7.05
4093,CA-2024-696574,2024-06-19,2024-06-21,First Class,CUST-00298,Ashley Rodriguez,Consumer,United States,Seattle,Washington,46537,West,OFF-AP-10000001,Office Supplies,Appliances,Appliance Model-A1,304.51,3,0.1,73.42
4094,CA-2024-491942,2024-12-23,2024-12-27,Second Class,CUST-00244,Thomas Sanchez,Home Office,United States,Detroit,Michigan,67301,Central,FUR-FU-10000013,Furniture,Furnishings,Furnishing Model-M13,508.97,8,0.1,186.21
4095,CA-2024-278982,2024-12-28,2025-01-03,Standard Class,CUST-00116,Susan Davis,Consumer,United States,Nashville,Tennessee,78577,South,FUR-BO-10000012,Furniture,Bookcases,Bookcase Model-L12,1748.65,5,0.0,337.16
4096,CA-2025-884856,2025-09-19,2025-09-20,Same Day,CUST-00192,Susan Anderson,Home Office,United States,Denver,Colorado,59681,West,FUR-TA-10000003,Furniture,Tables,Table Model-C3,2324.7,6,0.0,-101.29
4097,CA-2024-585525,2024-07-03,2024-07-10,Standard Class,CUST-00324,Matthew Martinez,Home Office,United States,Houston,Texas,66069,Central,TEC-CO-10000015,Technology,Copiers,Copier Model-O15,7367.64,6,0.0,4228.58
4098,CA-2026-841063,2026-11-17,2026-11-18,Same Day,CUST-00138,Anthony Lee,Corporate,United States,Henderson,Kentucky,27429,South,TEC-CO-10000002,Technology,Copiers,Copier Model-B2,7207.7,7,0.1,3584.28
4099,CA-2025-913107,2025-12-15,2025-12-18,First Class,CUST-00005,Irene Madden,Consumer,United States,New York,New York,58508,East,FUR-TA-10000006,Furniture,Tables,Table Model-F6,5620.56,8,0.0,443.08
4100,CA-2024-671285,2024-08-08,2024-08-15,Standard Class,CUST-00024,David Kendrick,Home Office,United States,Richmond,Virginia,72495,South,TEC-MA-10000012,Technology,Machines,Machine Model-L12,3762.29,7,0.0,960.69
4101,CA-2025-108285,2025-06-05,2025-06-09,Second Class,CUST-00058,Mark Lee,Home Office,United States,Houston,Texas,40981,Central,TEC-PH-10000013,Technology,Phones,Phone Model-M13,903.32,10,0.8,-1434.98
4102,CA-2025-741458,2025-12-08,2025-12-13,Second Class,CUST-00047,Gary Mitchum,Consumer,United States,Philadelphia,Pennsylvania,29665,East,OFF-ST-10000003,Office Supplies,Storage,Storage Model-C3,643.64,4,0.0,281.82
4103,CA-2025-448310,2025-02-03,2025-02-06,First Class,CUST-00180,Jennifer Rodriguez,Home Office,United States,Atlanta,Georgia,94562,South,OFF-FA-10000005,Office Supplies,Fasteners,Fastener Model-E5,67.7,7,0.2,35.31
4104,CA-2024-909092,2024-12-30,2025-01-03,Second Class,CUST-00039,Todd Boyes,Corporate,United States,Seattle,Washington,11576,West,OFF-LA-10000004,Office Supplies,Labels,Label Model-D4,96.76,4,0.0,63.73
4105,CA-2025-569309,2025-02-21,2025-02-27,Standard Class,CUST-00086,Elizabeth Garcia,Corporate,United States,Denver,Colorado,84157,West,OFF-ST-10000011,Office Supplies,Storage,Storage Model-K11,273.74,2,0.1,105.66
4106,CA-2024-456378,2024-03-17,2024-03-21,Second Class,CUST-00011,Ken Lonsdale,Home Office,United States,Indianapolis,Indiana,87676,Central,TEC-AC-10000010,Technology,Accessories,Accessorie Model-J10,1047.8,10,0.0,536.29
4107,CA-2024-115424,2024-12-22,2024-12-29,Standard Class,CUST-00220,Margaret Thomas,Corporate,United States,Denver,Colorado,29918,West,OFF-PA-10000008,Office Supplies,Paper,Paper Model-H8,71.4,7,0.2,28.96
4108,CA-2024-764773,2024-11-09,2024-11-13,Second Class,CUST-00208,Sandra Hernandez,Consumer,United States,Nashville,Tennessee,74928,South,TEC-AC-10000009,Technology,Accessories,Accessorie Model-I9,111.46,1,0.1,51.73
4109,CA-2024-414659,2024-01-13,2024-01-18,Second Class,CUST-00120,Anthony Johnson,Consumer,United States,Chicago,Illinois,51415,Central,OFF-PA-10000011,Office Supplies,Paper,Paper Model-K11,69.0,10,0.0,24.85
4110,CA-2024-899567,2024-12-06,2024-12-11,Second Class,CUST-00220,Margaret Thomas,Corporate,United States,Newark,New Jersey,81883,East,TEC-MA-10000003,Technology,Machines,Machine Model-C3,6429.78,9,0.0,1658.93
4111,CA-2024-126913,2024-02-01,2024-02-02,Same Day,CUST-00000,Claire Gute,Home Office,United States,Houston,Texas,47007,Central,OFF-PA-10000003,Office Supplies,Paper,Paper Model-C3,183.8,4,0.0,107.47
4112,CA-2024-319592,2024-09-07,2024-09-11,Second Class,CUST-00210,Charles Davis,Corporate,United States,Baltimore,Maryland,95216,East,OFF-AR-10000011,Office Supplies,Art,Art Model-K11,354.02,9,0.2,159.01
4113,CA-2026-995146,2026-04-01,2026-04-03,First Class,CUST-00348,Robert Lee,Corporate,United States,Philadelphia,Pennsylvania,32778,East,OFF-EN-10000006,Office Supplies,Envelopes,Envelope Model-F6,211.76,8,0.0,140.23
4114,CA-2025-411467,2025-11-25,2025-11-26,Same Day,CUST-00316,David Jones,Corporate,United States,Newark,New Jersey,76099,East,FUR-BO-10000015,Furniture,Bookcases,Bookcase Model-O15,1185.12,4,0.0,146.28
4115,CA-2025-134547,2025-12-19,2025-12-23,Second Class,CUST-00118,Charles Thomas,Consumer,United States,Indianapolis,Indiana,44265,Central,FUR-TA-10000001,Furniture,Tables,Table Model-A1,452.42,2,0.0,-32.14
4116,CA-2024-505218,2024-03-08,2024-03-15,Standard Class,CUST-00332,Patricia Lewis,Consumer,United States,Detroit,Michigan,70640,Central,FUR-FU-10000013,Furniture,Furnishings,Furnishing Model-M13,272.95,4,0.1,105.31
4117,CA-2024-613090,2024-12-31,2025-01-04,Second Class,CUST-00108,James Davis,Home Office,United States,Houston,Texas,38469,Central,FUR-BO-10000015,Furniture,Bookcases,Bookcase Model-O15,369.31,4,0.2,-76.92
4118,CA-2025-183209,2025-11-10,2025-11-12,First Class,CUST-00310,John Anderson,Home Office,United States,Seattle,Washington,74740,West,TEC-CO-10000010,Technology,Copiers,Copier Model-J10,6715.71,9,0.0,3669.43
4119,CA-2025-575558,2025-06-29,2025-07-06,Standard Class,CUST-00042,Nora Pelletier,Consumer,United States,Wilmington,Delaware,38658,East,FUR-BO-10000007,Furniture,Bookcases,Bookcase Model-G7,498.24,2,0.2,-8.86
